id,license,rightsHolder,accessRights,institutionID,datasetID,institutionCode,collectionCode,datasetName,basisOfRecord,dataGeneralizations,occurrenceID,catalogNumber,occurrenceRemarks,recordedBy,individualCount,sex,lifeStage,occurrenceStatus,organismID,organismName,organismScope,eventID,samplingProtocol,startDayOfYear,endDayOfYear,locality,scientificNameID,scientificName,kingdom,vernacularName
otn:SAF.SAF:SAF-CP001-123190-2016_SSST-1194466_2016-06-29T5,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 4 record(s),otn:SAF.SAF:SAF-CP001-123190-2016_SSST-1194466_2016-06-29T5,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-1194466_2016-06-29T5,,SAF.SAF,1,,,present,SSST-1194466,SSST-1194466,individual,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-1194466_2016-06-29T5,acoustic detection,2016-06-29T5,2016-06-29T5,"LINE\ARRAY:CP, STATION:SAF-CP001",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP001-123190-2016_SSST-1200434-2016-10-05_2016-11-13T4,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 14 record(s),otn:SAF.SAF:SAF-CP001-123190-2016_SSST-1200434-2016-10-05_2016-11-13T4,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-1200434-2016-10-05_2016-11-13T4,,SAF.SAF,1,,,present,SSST-1200434-2016-10-05,SSST-1200434-2016-10-05,individual,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-1200434-2016-10-05_2016-11-13T4,acoustic detection,2016-11-13T4,2016-11-13T4,"LINE\ARRAY:CP, STATION:SAF-CP001",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP001-123190-2016_SSST-1200434-2016-10-05_2016-11-13T5,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 10 record(s),otn:SAF.SAF:SAF-CP001-123190-2016_SSST-1200434-2016-10-05_2016-11-13T5,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-1200434-2016-10-05_2016-11-13T5,,SAF.SAF,1,,,present,SSST-1200434-2016-10-05,SSST-1200434-2016-10-05,individual,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-1200434-2016-10-05_2016-11-13T5,acoustic detection,2016-11-13T5,2016-11-13T5,"LINE\ARRAY:CP, STATION:SAF-CP001",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP001-123190-2016_SSST-1200434-2016-10-05_2016-11-13T6,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 7 record(s),otn:SAF.SAF:SAF-CP001-123190-2016_SSST-1200434-2016-10-05_2016-11-13T6,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-1200434-2016-10-05_2016-11-13T6,,SAF.SAF,1,,,present,SSST-1200434-2016-10-05,SSST-1200434-2016-10-05,individual,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-1200434-2016-10-05_2016-11-13T6,acoustic detection,2016-11-13T6,2016-11-13T6,"LINE\ARRAY:CP, STATION:SAF-CP001",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP001-123190-2016_SSST-1200434-2016-10-05_2016-11-13T7,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 8 record(s),otn:SAF.SAF:SAF-CP001-123190-2016_SSST-1200434-2016-10-05_2016-11-13T7,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-1200434-2016-10-05_2016-11-13T7,,SAF.SAF,1,,,present,SSST-1200434-2016-10-05,SSST-1200434-2016-10-05,individual,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-1200434-2016-10-05_2016-11-13T7,acoustic detection,2016-11-13T7,2016-11-13T7,"LINE\ARRAY:CP, STATION:SAF-CP001",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP001-123190-2016_SSST-1200434-2016-10-05_2016-11-13T8,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 8 record(s),otn:SAF.SAF:SAF-CP001-123190-2016_SSST-1200434-2016-10-05_2016-11-13T8,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-1200434-2016-10-05_2016-11-13T8,,SAF.SAF,1,,,present,SSST-1200434-2016-10-05,SSST-1200434-2016-10-05,individual,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-1200434-2016-10-05_2016-11-13T8,acoustic detection,2016-11-13T8,2016-11-13T8,"LINE\ARRAY:CP, STATION:SAF-CP001",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP001-123190-2016_SSST-32556_2016-11-10T18,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 4 record(s),otn:SAF.SAF:SAF-CP001-123190-2016_SSST-32556_2016-11-10T18,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-32556_2016-11-10T18,,SAF.SAF,1,,,present,SSST-32556,SSST-32556,individual,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-32556_2016-11-10T18,acoustic detection,2016-11-10T18,2016-11-10T18,"LINE\ARRAY:CP, STATION:SAF-CP001",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP001-123190-2016_SSST-32556_2016-11-10T19,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 1 record(s),otn:SAF.SAF:SAF-CP001-123190-2016_SSST-32556_2016-11-10T19,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-32556_2016-11-10T19,,SAF.SAF,1,,,present,SSST-32556,SSST-32556,individual,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-32556_2016-11-10T19,acoustic detection,2016-11-10T19,2016-11-10T19,"LINE\ARRAY:CP, STATION:SAF-CP001",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34070_2016-04-13T8,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 1 record(s),otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34070_2016-04-13T8,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34070_2016-04-13T8,,SAF.SAF,1,,,present,SSST-34070,SSST-34070,individual,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34070_2016-04-13T8,acoustic detection,2016-04-13T8,2016-04-13T8,"LINE\ARRAY:CP, STATION:SAF-CP001",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34070_2016-04-13T9,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 4 record(s),otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34070_2016-04-13T9,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34070_2016-04-13T9,,SAF.SAF,1,,,present,SSST-34070,SSST-34070,individual,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34070_2016-04-13T9,acoustic detection,2016-04-13T9,2016-04-13T9,"LINE\ARRAY:CP, STATION:SAF-CP001",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-08-28T1,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 6 record(s),otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-08-28T1,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-08-28T1,,SAF.SAF,1,,,present,SSST-34096,SSST-34096,individual,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-08-28T1,acoustic detection,2016-08-28T1,2016-08-28T1,"LINE\ARRAY:CP, STATION:SAF-CP001",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-08-28T2,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 5 record(s),otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-08-28T2,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-08-28T2,,SAF.SAF,1,,,present,SSST-34096,SSST-34096,individual,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-08-28T2,acoustic detection,2016-08-28T2,2016-08-28T2,"LINE\ARRAY:CP, STATION:SAF-CP001",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-08-29T22,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 6 record(s),otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-08-29T22,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-08-29T22,,SAF.SAF,1,,,present,SSST-34096,SSST-34096,individual,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-08-29T22,acoustic detection,2016-08-29T22,2016-08-29T22,"LINE\ARRAY:CP, STATION:SAF-CP001",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-08-30T1,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 3 record(s),otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-08-30T1,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-08-30T1,,SAF.SAF,1,,,present,SSST-34096,SSST-34096,individual,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-08-30T1,acoustic detection,2016-08-30T1,2016-08-30T1,"LINE\ARRAY:CP, STATION:SAF-CP001",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-08-30T23,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 6 record(s),otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-08-30T23,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-08-30T23,,SAF.SAF,1,,,present,SSST-34096,SSST-34096,individual,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-08-30T23,acoustic detection,2016-08-30T23,2016-08-30T23,"LINE\ARRAY:CP, STATION:SAF-CP001",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-08-31T0,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 6 record(s),otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-08-31T0,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-08-31T0,,SAF.SAF,1,,,present,SSST-34096,SSST-34096,individual,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-08-31T0,acoustic detection,2016-08-31T0,2016-08-31T0,"LINE\ARRAY:CP, STATION:SAF-CP001",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-05T16,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 4 record(s),otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-05T16,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-05T16,,SAF.SAF,1,,,present,SSST-34096,SSST-34096,individual,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-05T16,acoustic detection,2016-09-05T16,2016-09-05T16,"LINE\ARRAY:CP, STATION:SAF-CP001",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-05T19,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 12 record(s),otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-05T19,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-05T19,,SAF.SAF,1,,,present,SSST-34096,SSST-34096,individual,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-05T19,acoustic detection,2016-09-05T19,2016-09-05T19,"LINE\ARRAY:CP, STATION:SAF-CP001",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-10T21,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 2 record(s),otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-10T21,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-10T21,,SAF.SAF,1,,,present,SSST-34096,SSST-34096,individual,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-10T21,acoustic detection,2016-09-10T21,2016-09-10T21,"LINE\ARRAY:CP, STATION:SAF-CP001",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-11T1,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 11 record(s),otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-11T1,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-11T1,,SAF.SAF,1,,,present,SSST-34096,SSST-34096,individual,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-11T1,acoustic detection,2016-09-11T1,2016-09-11T1,"LINE\ARRAY:CP, STATION:SAF-CP001",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-14T2,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 4 record(s),otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-14T2,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-14T2,,SAF.SAF,1,,,present,SSST-34096,SSST-34096,individual,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-14T2,acoustic detection,2016-09-14T2,2016-09-14T2,"LINE\ARRAY:CP, STATION:SAF-CP001",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-16T16,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 3 record(s),otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-16T16,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-16T16,,SAF.SAF,1,,,present,SSST-34096,SSST-34096,individual,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-16T16,acoustic detection,2016-09-16T16,2016-09-16T16,"LINE\ARRAY:CP, STATION:SAF-CP001",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-16T4,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 3 record(s),otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-16T4,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-16T4,,SAF.SAF,1,,,present,SSST-34096,SSST-34096,individual,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-16T4,acoustic detection,2016-09-16T4,2016-09-16T4,"LINE\ARRAY:CP, STATION:SAF-CP001",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-16T5,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 7 record(s),otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-16T5,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-16T5,,SAF.SAF,1,,,present,SSST-34096,SSST-34096,individual,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-16T5,acoustic detection,2016-09-16T5,2016-09-16T5,"LINE\ARRAY:CP, STATION:SAF-CP001",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-17T15,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 4 record(s),otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-17T15,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-17T15,,SAF.SAF,1,,,present,SSST-34096,SSST-34096,individual,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-17T15,acoustic detection,2016-09-17T15,2016-09-17T15,"LINE\ARRAY:CP, STATION:SAF-CP001",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-17T18,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 2 record(s),otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-17T18,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-17T18,,SAF.SAF,1,,,present,SSST-34096,SSST-34096,individual,otn:SAF.SAF:SAF-CP001-123190-2016_SSST-34096_2016-09-17T18,acoustic detection,2016-09-17T18,2016-09-17T18,"LINE\ARRAY:CP, STATION:SAF-CP001",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
